event_id,time_epoch,magnitude,place,latitude,longitude,depth_km,updated_epoch,alert,status,timestamp,is_mainshock,aftershock_of_event_id,dt_days,dr_km
ci9059431,899532027780,2.53,"10km WNW of San Clemente Is. (SE tip), California",32.866,-118.435,13.295,1455287648510,,reviewed,1998-07-04 06:00:27.780000+00:00,False,,,
ci9059472,899550948320,3.71,"33km NE of Lucerne Valley, California",34.636,-116.687,-0.137,1455333750247,,reviewed,1998-07-04 11:15:48.320000+00:00,False,,,
ci9059481,899561183170,2.9,"50km NNW of Stovepipe Wells, California",36.974,-117.457,3.5,1455287650941,,reviewed,1998-07-04 14:06:23.170000+00:00,False,,,
ci9059526,899602711300,2.61,"51km NW of Stovepipe Wells, California",36.976,-117.482,3.5,1455360731964,,reviewed,1998-07-05 01:38:31.300000+00:00,False,,,
ci9059555,899630423340,2.52,"52km NW of Stovepipe Wells, California",36.98,-117.499,3.5,1455287658762,,reviewed,1998-07-05 09:20:23.340000+00:00,False,,,
ci9059571,899652784420,2.67,"55km NW of Stovepipe Wells, California",36.983,-117.538,4.208,1455360735644,,reviewed,1998-07-05 15:33:04.420000+00:00,False,,,
ci9059586,899655914070,3.68,"51km NW of Stovepipe Wells, California",36.94,-117.542,4.598,1455333756963,,reviewed,1998-07-05 16:25:14.070000+00:00,False,,,
ci9059678,899776480240,2.96,"10km SW of Niland, California",33.184,-115.597,1.112,1455315390473,,reviewed,1998-07-07 01:54:40.240000+00:00,False,,,
ci9059668,899777059960,2.71,"9km SW of Niland, California",33.188,-115.596,2.119,1455287663584,,reviewed,1998-07-07 02:04:19.960000+00:00,False,,,
ci9059683,899789282410,2.94,"51km NNW of Stovepipe Wells, California",36.999,-117.429,3.5,1455297006852,,reviewed,1998-07-07 05:28:02.410000+00:00,False,,,
ci9059753,899838843250,2.77,"6km SW of Niland, California",33.1931667,-115.5596667,4.492,1455251731357,,reviewed,1998-07-07 19:14:03.250000+00:00,False,,,
ci9059936,899991947720,2.71,"23km N of Ridgecrest, California",35.824,-117.651,4.738,1455306373604,,reviewed,1998-07-09 13:45:47.720000+00:00,False,,,
ci9059964,899996249150,2.9,"18km NE of Coso Junction, California",36.171,-117.826,1.625,1455324553264,,reviewed,1998-07-09 14:57:29.150000+00:00,False,,,
ci9060065,900106153760,4.07,"10km NNE of Ocotillo Wells, California",33.224,-116.088,12.252,1455251747452,,reviewed,1998-07-10 21:29:13.760000+00:00,False,,,
ci9060128,900171570110,3.01,"16km SSE of Bodfish, California",35.454,-118.422,5.119,1455260350594,,reviewed,1998-07-11 15:39:30.110000+00:00,False,,,
ci9060138,900177068270,2.9,"22km NE of Trona, California",35.922,-117.239,-1.127,1455242896129,,reviewed,1998-07-11 17:11:08.270000+00:00,False,,,
ci9060134,900192187660,2.71,"42km ENE of Olancha, California",36.488,-117.61,4.577,1455333769097,,reviewed,1998-07-11 21:23:07.660000+00:00,False,,,
ci9060239,900329922350,2.53,"13km NNE of Barstow, California",34.999,-116.954,5.451,1455297018770,,reviewed,1998-07-13 11:38:42.350000+00:00,False,,,
ci9060240,900331050750,2.68,"22km NNW of Tehachapi, California",35.323,-118.505,4.639,1455224477582,,reviewed,1998-07-13 11:57:30.750000+00:00,False,,,
ci9060257,900349081250,2.5,"48km NW of Stovepipe Wells, California",36.955,-117.464,3.993,1455315410776,,reviewed,1998-07-13 16:58:01.250000+00:00,False,,,
ci9060647,900560492090,2.81,"12km NE of Little Lake, California",36.007,-117.805,-0.2,1455224495709,,reviewed,1998-07-16 03:41:32.090000+00:00,False,,,
ci9060649,900560528500,2.6,"12km NE of Little Lake, California",36.01,-117.803,-0.49,1455342592363,,reviewed,1998-07-16 03:42:08.500000+00:00,False,,,
ci9060709,900590929360,2.93,"8km SSW of Tehachapi, California",35.06,-118.469,5.309,1455251760395,,reviewed,1998-07-16 12:08:49.360000+00:00,False,,,
ci9060714,900590931150,2.56,"29km NE of Tehachapi, California",35.329,-118.243,4.992,1455278196185,,reviewed,1998-07-16 12:08:51.150000+00:00,False,,,
ci9060769,900615035470,2.57,"26km SSE of Pahrump, Nevada",35.983,-115.936,5.0,1455260368649,,reviewed,1998-07-16 18:50:35.470000+00:00,False,,,
ci9060893,900675602090,2.84,"52km NW of Stovepipe Wells, California",36.969,-117.513,3.993,1455287705374,,reviewed,1998-07-17 11:40:02.090000+00:00,False,,,
ci9060903,900675821110,3.27,"11km NE of Barstow, California",34.978,-116.951,3.611,1455333788977,,reviewed,1998-07-17 11:43:41.110000+00:00,False,,,
ci9060896,900676303830,2.58,"49km NW of Stovepipe Wells, California",36.965,-117.455,3.5,1455233718587,,reviewed,1998-07-17 11:51:43.830000+00:00,False,,,
ci9060968,900718707820,2.5,"31km SSE of Furnace Creek, California",36.183,-116.736,5.147,1455260377840,,reviewed,1998-07-17 23:38:27.820000+00:00,False,,,
ci9061051,900740197910,3.53,"30km SE of Santa Cruz Is. (E end), California",33.835,-119.3,10.535,1455233721681,,reviewed,1998-07-18 05:36:37.910000+00:00,False,,,
ci9061419,900951714400,2.57,"9km SSW of Cabazon, California",33.847,-116.83,15.518,1455342611508,,reviewed,1998-07-20 16:21:54.400000+00:00,False,,,
ci9061493,901008395940,2.98,"33km N of Yucca Valley, California",34.407,-116.49,0.246,1455297051578,,reviewed,1998-07-21 08:06:35.940000+00:00,False,,,
ci9061656,901057243910,3.03,"1km WSW of Brawley, California",32.977,-115.536,8.124,1455315445575,,reviewed,1998-07-21 21:40:43.910000+00:00,False,,,
nc51059464,901077535070,2.97,"5 km N of Huron, California",36.2496667,-120.1133333,6.171,1482969949180,,reviewed,1998-07-22 03:18:55.070000+00:00,False,,,
ci9061672,901091549630,2.64,"10km ENE of Ocotillo Wells, California",33.177,-116.038,1.508,1455297056930,,reviewed,1998-07-22 07:12:29.630000+00:00,False,,,
ci9061674,901097855710,2.93,"49km NNW of Stovepipe Wells, California",36.994,-117.409,3.5,1455287721081,,reviewed,1998-07-22 08:57:35.710000+00:00,False,,,
ci9061680,901115282580,2.53,"10km SW of Morongo Valley, California",33.974,-116.647,4.839,1455297058217,,reviewed,1998-07-22 13:48:02.580000+00:00,False,,,
ci9061867,901270443830,2.61,"19km ESE of Anza, California",33.479,-116.492,5.425,1455333812803,,reviewed,1998-07-24 08:54:03.830000+00:00,False,,,
ci9061904,901306301330,3.88,"8km N of Julian, California",33.149,-116.598,17.413,1531158330118,,reviewed,1998-07-24 18:51:41.330000+00:00,False,,,
ci9062089,901516509930,3.3,"47km E of Independence, California",36.882,-117.68,4.527,1455360832979,,reviewed,1998-07-27 05:15:09.930000+00:00,False,,,
ci9062109,901547741430,3.55,"13km E of Desert Hot Springs, California",33.947,-116.361,6.816,1455333822418,,reviewed,1998-07-27 13:55:41.430000+00:00,False,,,
ci9062126,901579538530,2.5,"7km ESE of Winchester, California",33.674,-117.016,-0.696,1455224545931,,reviewed,1998-07-27 22:45:38.530000+00:00,False,,,
ci9062172,901606507000,2.79,"50km NW of Stovepipe Wells, California",36.945,-117.506,4.675,1455315463682,,reviewed,1998-07-28 06:15:07+00:00,False,,,
nc30187762,901720825670,2.73,"23 km NE of King City, California",36.3441667,-120.9165,4.012,1482973005310,,reviewed,1998-07-29 14:00:25.670000+00:00,False,,,
ci9062282,901725217430,3.24,"5km E of Puebla, B.C., MX",32.558,-115.3,6.02,1455233770699,,reviewed,1998-07-29 15:13:37.430000+00:00,False,,,
ci9062324,901752371440,2.5,"8km ESE of Winchester, California",33.67,-117.016,-0.696,1455251816029,,reviewed,1998-07-29 22:46:11.440000+00:00,False,,,
ci9062529,901877834530,3.17,"23km SE of Santa Barbara Is., California",33.327,-118.878,5.767,1455324637619,,reviewed,1998-07-31 09:37:14.530000+00:00,False,,,
ci9062494,901877849110,2.5,"1km W of Ontario, California",34.052,-117.637,4.949,1455324639004,,reviewed,1998-07-31 09:37:29.110000+00:00,False,,,
ci9062609,901912328710,2.83,"15km SSE of Big Bear Lake, California",34.121,-116.857,1.364,1455351955989,,reviewed,1998-07-31 19:12:08.710000+00:00,False,,,
ci9062605,901924934540,2.82,"8km ESE of Winchester, California",33.67,-117.016,-0.696,1455306461275,,reviewed,1998-07-31 22:42:14.540000+00:00,False,,,
ci9062734,902018672670,2.63,"17km S of Salton City, California",33.149,-115.94,4.378,1455251822028,,reviewed,1998-08-02 00:44:32.670000+00:00,False,,,
ci9062823,902102594840,2.84,"27km ENE of Little Lake, California",36.057,-117.641,-1.303,1455260421516,,reviewed,1998-08-03 00:03:14.840000+00:00,False,,,
ci9062956,902228737650,2.92,"22km NE of Pine Valley, California",32.968,-116.371,13.847,1455342663341,,reviewed,1998-08-04 11:05:37.650000+00:00,False,,,
ci9063046,902292603150,2.95,"8km NNE of Beaumont, California",33.997,-116.937,15.988,1455287778004,,reviewed,1998-08-05 04:50:03.150000+00:00,False,,,
ci9063058,902313824050,2.82,"38km WSW of Encinitas, California",32.965,-117.694,5.74,1455324649716,,reviewed,1998-08-05 10:43:44.050000+00:00,False,,,
nc30189363,902346345410,2.51,"19 km ENE of San Ardo, California",36.0888333,-120.706,1.352,1482977721570,,reviewed,1998-08-05 19:45:45.410000+00:00,False,,,
ci9063148,902374152530,2.81,"3km N of Big Bear City, California",34.292,-116.848,4.378,1455287787293,,reviewed,1998-08-06 03:29:12.530000+00:00,False,,,
ci9063170,902392895150,2.56,"3km N of Big Bear City, California",34.291,-116.846,4.608,1455242983611,,reviewed,1998-08-06 08:41:35.150000+00:00,False,,,
ci9063274,902518433290,2.81,"4km SSW of Rancho Palos Verdes, California",33.71,-118.413,5.84,1455342675691,,reviewed,1998-08-07 19:33:53.290000+00:00,False,,,
nc30189900,902606357830,2.98,"12 km NNW of Kettleman City, California",36.1053333,-120.0223333,8.037,1482979186230,,reviewed,1998-08-08 19:59:17.830000+00:00,False,,,
ci3300332,902722406970,2.59,"10km N of Foothill Ranch, California",33.78,-117.673,3.507,1455351990097,,reviewed,1998-08-10 04:13:26.970000+00:00,False,,,
ci9063530,902745717770,2.58,"12km N of Grapevine, California",35.047,-118.919,9.631,1455233812574,,reviewed,1998-08-10 10:41:57.770000+00:00,False,,,
ci9063699,902937844960,3.04,"35km SW of Lompoc, California",34.457,-120.769,-0.475,1455315512315,,reviewed,1998-08-12 16:04:04.960000+00:00,False,,,
ci9063741,902945808410,3.15,"12km WNW of Adelanto, California",34.639,-117.519,7.21,1455260454188,,reviewed,1998-08-12 18:16:48.410000+00:00,False,,,
ci9063754,902951766630,3.61,"18km S of Boron, California",34.843,-117.613,5.269,1455315514084,,reviewed,1998-08-12 19:56:06.630000+00:00,False,,,
nc30191210,903008595290,2.82,"9 km ENE of Coalinga, California",36.1703333,-120.2671667,16.937,1482982516050,,reviewed,1998-08-13 11:43:15.290000+00:00,False,,,
nc30191205,903008642280,3.7,"8 km ENE of Coalinga, California",36.1638333,-120.2673333,15.537,1482982536970,,reviewed,1998-08-13 11:44:02.280000+00:00,False,,,
ci9063960,903123133090,2.98,"25km SE of Santa Barbara Is., California",33.311,-118.878,5.753,1455233826710,,reviewed,1998-08-14 19:32:13.090000+00:00,False,,,
ci9064086,903266830300,2.73,"20km ENE of Little Lake, California",36.012,-117.707,-1.214,1455333880517,,reviewed,1998-08-16 11:27:10.300000+00:00,False,,,
ci9064093,903274480230,4.78,"14km S of Big Bear Lake, California",34.121,-116.928,4.604,1593227276867,,reviewed,1998-08-16 13:34:40.230000+00:00,False,,,
ci9064088,903278578040,2.52,"14km S of Big Bear Lake, California",34.121,-116.925,2.906,1455306512458,,reviewed,1998-08-16 14:42:58.040000+00:00,False,,,
ci9064096,903280527240,2.51,"14km S of Big Bear Lake, California",34.121,-116.926,3.506,1455352015715,,reviewed,1998-08-16 15:15:27.240000+00:00,False,,,
ci9064107,903286546110,2.57,"14km NE of Yucaipa, California",34.108,-116.926,3.405,1455278277026,,reviewed,1998-08-16 16:55:46.110000+00:00,False,,,
ci9064128,903294353620,3.0,"14km NE of Yucaipa, California",34.109,-116.925,2.881,1455278278927,,reviewed,1998-08-16 19:05:53.620000+00:00,False,,,
ci9064167,903326176760,2.68,"20km NNE of Trona, California",35.944,-117.33,-0.381,1455243016472,,reviewed,1998-08-17 03:56:16.760000+00:00,False,,,
ci9064204,903347087140,3.42,"3km NNW of Lake Arrowhead, California",34.271,-117.202,5.639,1455278283896,,reviewed,1998-08-17 09:44:47.140000+00:00,False,,,
ci9064258,903395881700,3.24,"14km S of Big Bear Lake, California",34.122,-116.931,5.654,1455360910717,,reviewed,1998-08-17 23:18:01.700000+00:00,False,,,
ci9064298,903454583570,2.56,"47km WSW of Carlsbad, California",32.971,-117.803,5.587,1455243021004,,reviewed,1998-08-18 15:36:23.570000+00:00,False,,,
ci9064568,903656998440,4.4,"2km NW of Wrightwood, California",34.374,-117.648,7.426,1593227595656,,reviewed,1998-08-20 23:49:58.440000+00:00,False,,,
ci9064592,903676975130,2.68,"23km NNW of Yucca Valley, California",34.319,-116.487,7.396,1455324713202,,reviewed,1998-08-21 05:22:55.130000+00:00,False,,,
ci9064652,903747537160,3.0,"20km NNE of Trona, California",35.943,-117.329,-0.001,1455315542291,,reviewed,1998-08-22 00:58:57.160000+00:00,False,,,
ci9064692,903786349500,2.59,"33km N of Yucca Valley, California",34.408,-116.468,0.876,1455342720738,,reviewed,1998-08-22 11:45:49.500000+00:00,False,,,
ci9064786,903882826180,2.55,"1km SE of Wofford Heights, California",35.7,-118.45,2.475,1455342725933,,reviewed,1998-08-23 14:33:46.180000+00:00,False,,,
ci9064790,903886275050,2.54,"14km S of Big Bear Lake, California",34.117,-116.925,3.479,1455278312473,,reviewed,1998-08-23 15:31:15.050000+00:00,False,,,
ci9064808,903886943720,3.38,"11km NE of Yucaipa, California",34.099,-116.953,8.498,1455333917687,,reviewed,1998-08-23 15:42:23.720000+00:00,False,,,
ci9064812,903887823140,2.89,"14km NE of Yucaipa, California",34.111,-116.925,3.628,1455352032209,,reviewed,1998-08-23 15:57:03.140000+00:00,False,,,
nc30192896,903909307080,2.76,"8 km ENE of Coalinga, California",36.1683333,-120.2703333,15.637,1482987467380,,reviewed,1998-08-23 21:55:07.080000+00:00,False,,,
ci3301089,904164397090,3.39,"0km ENE of Pacoima, California",34.285,-118.434,9.728,1455360942301,,reviewed,1998-08-26 20:46:37.090000+00:00,False,,,
ci9065120,904168270350,2.84,"3km WSW of Culver City, California",34.008,-118.423,10.722,1455251899047,,reviewed,1998-08-26 21:51:10.350000+00:00,False,,,
ci9065152,904187417890,3.42,"12km ESE of Puebla, B.C., MX",32.511,-115.236,6.02,1455342739024,,reviewed,1998-08-27 03:10:17.890000+00:00,False,,,
ci9065163,904206586050,2.64,"14km NE of Yucaipa, California",34.113,-116.923,2.926,1455297235415,,reviewed,1998-08-27 08:29:46.050000+00:00,False,,,
ci9065166,904213965010,2.56,"30km N of Yucca Valley, California",34.385,-116.459,2.226,1455352044523,,reviewed,1998-08-27 10:32:45.010000+00:00,False,,,
ci9065268,904341361490,2.71,"3km SSE of Avalon, California",33.318,-118.311,-0.435,1455333940860,,reviewed,1998-08-28 21:56:01.490000+00:00,False,,,
ci9065280,904355939410,2.55,"27km NNW of Joshua Tree, California",34.36,-116.424,8.626,1455260518573,,reviewed,1998-08-29 01:58:59.410000+00:00,False,,,
ci9065427,904518082360,2.98,"31km ENE of Boron, California",35.148,-117.358,6.212,1455561340428,,reviewed,1998-08-30 23:01:22.360000+00:00,False,,,
ci9065437,904522083200,3.1,"14km NE of Yucaipa, California",34.108,-116.919,3.243,1455251908982,,reviewed,1998-08-31 00:08:03.200000+00:00,False,,,
nc30194382,904686952890,2.63,"12 km E of Kettleman City, California",35.9978333,-119.8188333,15.308,1482990651490,,reviewed,1998-09-01 21:55:52.890000+00:00,False,,,
ci9065753,904782646990,2.79,"14km NE of Yucaipa, California",34.118,-116.93,3.003,1455352070481,,reviewed,1998-09-03 00:30:46.990000+00:00,False,,,
ci9065775,904819666190,2.61,"4km WNW of Willowbrook, California",33.938,-118.295,17.737,1455251925464,,reviewed,1998-09-03 10:47:46.190000+00:00,False,,,
ci9065868,904890459020,2.6,"12km NE of Barstow, California",34.99,-116.945,4.351,1455287922145,,reviewed,1998-09-04 06:27:39.020000+00:00,False,,,
ci9065876,904913801090,2.5,"14km NE of Yucaipa, California",34.112,-116.923,3.586,1455561341925,,reviewed,1998-09-04 12:56:41.090000+00:00,False,,,
ci9065908,904951546400,2.53,"8km ESE of Winchester, California",33.669,-117.016,-0.696,1455260540186,,reviewed,1998-09-04 23:25:46.400000+00:00,False,,,
ci9066004,905034105700,2.73,"14km S of Big Bear Lake, California",34.122,-116.933,3.204,1455352076980,,reviewed,1998-09-05 22:21:45.700000+00:00,False,,,
nc30195261,905122192110,2.61,"7 km S of Lanare, California",36.3596667,-119.9301667,19.07,1482992699010,,reviewed,1998-09-06 22:49:52.110000+00:00,False,,,
nc30195343,905180230530,2.84,"31 km W of Three Rocks, California",36.5151667,-120.7476667,9.683,1482992855860,,reviewed,1998-09-07 14:57:10.530000+00:00,False,,,
ci9066266,905296656100,2.56,"7km ESE of Lake Henshaw, California",33.217,-116.69,10.835,1455352086976,,reviewed,1998-09-08 23:17:36.100000+00:00,False,,,
ci9066332,905370210970,2.78,"1km NNW of Cabazon, California",33.925,-116.792,8.766,1455342787733,,reviewed,1998-09-09 19:43:30.970000+00:00,False,,,
ci9066393,905420381770,2.71,"26km ENE of Little Lake, California",36.044,-117.647,-1.503,1455224683558,,reviewed,1998-09-10 09:39:41.770000+00:00,False,,,
ci9066434,905442189780,3.16,"17km ENE of Borrego Springs, California",33.286,-116.198,2.296,1455306596503,,reviewed,1998-09-10 15:43:09.780000+00:00,False,,,
ci9066483,905511028070,2.61,"11km WNW of San Clemente Is. (SE tip), California",32.867,-118.448,14.722,1455306599012,,reviewed,1998-09-11 10:50:28.070000+00:00,False,,,
ci9066676,905699010240,2.69,"21km NNE of Trona, California",35.946,-117.319,-0.881,1455260566086,,reviewed,1998-09-13 15:03:30.240000+00:00,False,,,
nc30196358,905706689820,2.52,"9 km SSE of Huron, California",36.1198333,-120.0653333,8.137,1482995309930,,reviewed,1998-09-13 17:11:29.820000+00:00,False,,,
ci9066805,905807150370,2.64,"30km WSW of Tecopa, California",35.721,-116.526,4.89,1455251965791,,reviewed,1998-09-14 21:05:50.370000+00:00,False,,,
nc40079158,905851097570,2.75,"15 km WSW of Lanare, California",36.375,-120.0951667,19.921,1482995915764,,reviewed,1998-09-15 09:18:17.570000+00:00,False,,,
ci9066948,905920547140,2.67,"14km SE of Anza, California",33.468,-116.572,5.321,1455287979794,,reviewed,1998-09-16 04:35:47.140000+00:00,False,,,
nc30196821,905936444460,3.4,"9 km NW of Parkfield, California",35.9588333,-120.5088333,7.033,1482996257960,,reviewed,1998-09-16 09:00:44.460000+00:00,False,,,
nc30196883,905962169870,3.46,"9 km NW of Parkfield, California",35.9616667,-120.5113333,7.073,1482996474590,,reviewed,1998-09-16 16:09:29.870000+00:00,False,,,
nc30196884,905962649760,2.88,"10 km NW of Parkfield, California",35.9623333,-120.5125,7.083,1482996488630,,reviewed,1998-09-16 16:17:29.760000+00:00,False,,,
nc30199657,906046978600,2.9,"10 km NW of Parkfield, California",35.9665,-120.5181667,7.158,1482996964880,,reviewed,1998-09-17 15:42:58.600000+00:00,False,,,
ci9067132,906074166380,2.57,"8km ESE of Winchester, California",33.67,-117.017,-0.686,1455269393757,,reviewed,1998-09-17 23:16:06.380000+00:00,False,,,
ci9067133,906075185810,2.5,"6km SSE of Winchester, California",33.659,-117.052,-0.591,1455333995586,,reviewed,1998-09-17 23:33:05.810000+00:00,False,,,
ci9067222,906190996150,2.55,"25km SSE of Kettleman City, California",35.789,-119.904,5.059,1455361009899,,reviewed,1998-09-19 07:43:16.150000+00:00,False,,,
